ID.PRO,NOT,VOL,FOL,DIA,MES,AÑO,LUGAR,ESCRIBANO,TIPO
1V12F61R,1,12,61R-61V,14,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F62R,1,12,62R-62V,7,1,1581,SANTA FE DE ANTIOQUIA,ESTEBAN DE AMAYA ANDRADA,PODER
1V12F64V,1,12,64V,18,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F65R,1,12,65R,17,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F65V,1,12,65V,18,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F66R,1,12,66R-66V,20,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F67R,1,12,67R-67V,20,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F68R,1,12,68R,20,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F68V,1,12,68V,21,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F69R,1,12,69R-69V,21,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F70R,1,12,70R-70V,21,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F71R,1,12,71R-71V,21,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F72R,1,12,72R-72V,24,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F73R,1,12,73R-73V,24,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F74R,1,12,74R,24,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F74V,1,12,74V,27,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F75R,1,12,75R-75V,29,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F76R,1,12,76R,29,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F76V,1,12,76V-77R,29,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,CARTA DE PAGO
1V12F77V,1,12,77V,29,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F78R,1,12,78R-79V,29,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F83R,1,12,80R-95R,10,4,1580,SANTA FE,ALONSO RUIZ LANCHERO,TESTAMENTO
1V12F96R,1,12,96R-97V,29,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F98R,1,12,98R,30,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F98V,1,12,98V-99R,31,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F99V,1,12,99V,31,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V12F100R,1,12,100R,31,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F100V,1,12,100V-101R,3,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F101V,1,12,101V-102R,4,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F102V,1,12,102V,4,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F103R,1,12,103R-103V,4,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F104R,1,12,104R-104V,5,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,DONACION
1V12F105R,1,12,105R-105V,7,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F106R,1,12,106R,7,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F106V,1,12,106V,8,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F107R,1,12,107R-107V,8,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F108R,1,12,108R-108V,10,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F109R,1,12,109R-109V,11,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F110R,1,12,110R-110V,16,12,1580,SANTA FE DE ANTIOQUIA,RUIDIAZ DE TAMAYO,PODER
1V12F112R,1,12,112R-112V,11,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F113R,1,12,113R-113V,11,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F114R,1,12,114R,11,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F114V,1,12,114V,12,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F115R,1,12,115R-115V,13,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F116R,1,12,116-117R,14,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F117V,1,12,117V,15,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F118R,1,12,118R,15,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F118V,1,12,118V-119R,19,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F119V,1,12,119R,17,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F120R,1,12,120R-120V,20,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F121R,1,12,121R,20,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F121V,1,12,121V-122R,21,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F122V,1,12,122V,22,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F123R,1,12,123R,22,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F123V,1,12,123V,22,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F124R,1,12,124R-126V,21,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F127R,1,12,127R,22,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,CONCIERTO
1V12F127V,1,12,127V-128R,24,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,CARTA DE LASTO
1V12F128V,1,12,128V,24,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F129R,1,12,129R,26,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,CONCIERTO
1V12F129V,1,12,129V,26,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F130R,1,12,130R,26,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F130V,1,12,130V,27,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F131R,1,12,131R,27,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V12F131V,1,12,131V,27,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F132R,1,12,132R,29,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F132V,1,12,132V,5,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F133R,1,12,133R-134R,6,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F134V,1,12,134V,6,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F135R,1,12,135R,30,4,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F135V,1,12,135V,8,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F136R,1,12,136R,8,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F136V,1,12,136V,9,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F137R,1,12,137R,10,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F137V,1,12,137V,10,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V12F138R,1,12,138R,11,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F138V,1,12,138V,11,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,CARTA DE LASTO
1V12F139R,1,12,139R,12,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F139V,1,12,139V,12,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F140R,1,12,140R-140V,13,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F141R,1,12,141R-141V,13,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F142R,1,12,142R,13,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F142V,1,12,142V,17,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F143R,1,12,143R-146V,14,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,TESTAMENTO
1V12F147R,1,12,147R,18,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F147V,1,12,147V-148R,20,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F148V,1,12,148V,20,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F149R,1,12,149R,26,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F149V,1,12,149V,26,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F150R,1,12,150R,27,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F150V,1,12,150V,27,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F151R,1,12,151R-151V,28,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F152R,1,12,152R,29,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F152V,1,12,152V,29,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F153R,1,12,153R,29,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F153V,1,12,153V,28,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F154R,1,12,154R,29,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V12F154V,1,12,154V,31,5,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F155R,1,12,155R,3,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F155V,1,12,155V,5,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F156R,1,12,156R,5,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F156V,1,12,156V,5,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F157R,1,12,157R-157V,6,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F158R,1,12,158R-158V,6,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F159R,1,12,159R,6,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F159V,1,12,159V,9,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,CONCIERTO
1V12F160R,1,12,160R,9,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F160V,1,12,160V,13,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F161R,1,12,161R,15,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F161V,1,12,161V,16,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F162R,1,12,162R,21,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F162V,1,12,162V-163R,21,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F163V,1,12,163V-164R,21,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F164V,1,12,164V-165R,21,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F165V,1,12,165V-166R,21,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F166V,1,12,166V,21,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F167R,1,12,167R-167V,22,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F168R,1,12,168R-168V,23,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F169R,1,12,169R-169V,23,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F170R,1,12,170-170V,24,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F171R,1,12,171R,24,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F171V,1,12,171V,27,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F172R,1,12,172R,27,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F172V,1,12,172V-173R,27,6,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F173V,1,12,173V,1,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F174R,1,12,174R-174V,4,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F175R,1,12,175R-175V,4,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F176R,1,12,176R-176V,5,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F177R,1,12,177R,6,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,FIANZA
1V12F177V,1,12,177V,6,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F178R,1,12,178R,7,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F178V,1,12,178V,10,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F179R,1,12,179R,10,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F179V,1,12,179V,11,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F180R,1,12,180R,12,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F180V,1,12,180V-181R,12,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F181V,1,12,181V,12,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F182R,1,12,182R,13,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F182V,1,12,182V-183R,13,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F183V,1,12,183V,15,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F184R,1,12,184R,15,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,CONCIERTO
1V12F184V,1,12,184V,15,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F185R,1,12,185R,16,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F185V,1,12,185V,17,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F186R,1,12,186R,18,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F186V,1,12,186V,18,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,HIPOTECA
1V12F187R,1,12,187R,19,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V12F187V,1,12,187V,20,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F188R,1,12,188R,26,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F188V,1,12,188V,26,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F189R,1,12,189R,27,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F189V,1,12,189V,28,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F190R,1,12,190R,28,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F190V,1,12,190V-191R,28,7,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F191V,1,12,191V,3,8,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F192R,1,12,192R-192V,3,8,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F193R,1,12,193R,26,8,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F193V,1,12,193V,30,8,1581,SANTA FE,LUIS LOPEZ CARVAJAL,CONCIERTO
1V12F194R,1,12,194R,12,8,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F195R,1,12,195R-195V,16,8,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F196R,1,12,196R-196V,16,8,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F197R,1,12,197R-197V,1,9,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F198R,1,12,198R,11,9,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F198V,1,12,198V,13,9,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F199R,1,12,199R,25,9,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F199V,1,12,199V-200R,25,9,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F200V,1,12,200V-201R,25,9,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F201V,1,12,201V,12,10,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F202R,1,12,202R,1,9,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F202V,1,12,202V,6,10,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F203R,1,12,203R-203V,30,10,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F204R,1,12,204R-204V,31,10,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F205R,1,12,205R,5,11,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F205V,1,12,205V-206R,6,11,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F206V,1,12,206V,13,11,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F207R,1,12,207R-207V,18,11,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F208R,1,12,208R,27,10,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F208V,1,12,208V,27,10,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F209R,1,12,209R-209V,22,11,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F210R,1,12,210R-210V,23,11,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F211R,1,12,211R,29,11,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F212R,1,12,212R,31,10,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F212V,1,12,212V,9,11,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F213R,1,12,213R-213V,5,12,1581,SANTA FE,LUIS LOPEZ CARVAJAL,CARTA DE LASTO
1V12F214R,1,12,214R,7,12,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F214V,1,12,214V,9,12,1581,SANTA FE,LUIS LOPEZ CARVAJAL,CARTA DE LASTO
1V12F215R,1,12,215R-215V,11,12,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F216R,1,12,216R,12,12,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F216V,1,12,216V,15,12,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F217R,1,12,217R,16,12,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F217V,1,12,217V,16,12,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F218R,1,12,218R,19,12,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F219R,1,12,219R-221R,21,12,1581,SANTA FE,LUIS LOPEZ CARVAJAL,TESTAMENTO
1V12F219R,1,12,221V,22,12,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F222R,1,12,222R,23,12,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F222V,1,12,222V,23,12,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F223R,1,12,223R,27,12,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V12F223V,1,12,223V-224R,29,12,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F224V,1,12,224V,29,12,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F225R,1,12,225R-226R,30,12,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1590,,,,,,,,,
1V13F4R,1,13,4R-4V,19,1,1590,SANTA FE,PEDRO DE RIVERA,OBLIGACION
1V13F5R,1,13,5R-5V,29,1,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F6R,1,13,6R-6V,2,1,1590,SANTA FE,BALTAZAR RUIZ,TRASPASO ARRENDAMIENTO
1V13F7R,1,13,7R-13V,6,2,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F14R,1,13,14R-15R,6,2,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F16R,1,13,16R-17R,8,2,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F17R,1,13,17R-17V,8,2,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F18R,1,13,18R-23V,10,2,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F24R,1,13,24R-24V,15,2,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F25R,1,13,25R-25V,15,2,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F26R,1,13,26R-27R,15,2,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F28R,1,13,28R-29V,15,2,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F30R,1,13,30R-31R,16,2,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F32R,1,13,32R-32V,16,2,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F33R,1,13,33R-33V,18,2,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F34R,1,13,34R-35V,19,2,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F36R,1,13,36R-37V,19,2,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F38R,1,13,38R-41R,26,2,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F42R,1,13,42R-45V,21,2,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F46R,1,13,46R-46V,6,2,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F47R,1,13,47R-47V,7,2,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F48R,1,13,48R-48V,8,2,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F49R,1,13,49R-50R,18,2,1590,SANTA FE,BALTAZAR RUIZ,ARRENDAMIENTO
1V13F51R,1,13,51R-51V,20,2,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F52R,1,13,52R-52V,21,2,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F53R,1,13,53R-53V,27,2,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F54R,1,13,54R-55V,20,2,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F56R,1,13,56R-60V,26,2,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F61R,1,13,61R-61V,26,2,1590,SANTA FE,BALTAZAR RUIZ,ARRENDAMIENTO
1V13F62R,1,13,62R-62V,25,2,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F63R,1,13,63R-63V,25,2,1590,SANTA FE,BALTAZAR RUIZ,ARRENDAMIENTO
1V13F64R,1,13,64R-64V,25,2,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F65R,1,13,65R-65V,26,2,1590,SANTA FE,BALTAZAR RUIZ,ARRENDAMIENTO
1V13F66R,1,13,66R-69V,15,2,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F70R,1,13,70R-71R,17,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F72R,1,13,72R-74V,15,3,1590,SANTA FE,BALTAZAR RUIZ,DOTE
1V13F75R,1,13,75R-75V,3,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F76R,1,13,76R-79V,22,3,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F80R,1,13,80R-81V,15,3,1590,SANTA FE,BALTAZAR RUIZ,CODICILIO
1V13F82R,1,13,82R-87V,22,3,1590,SANTA FE,BALTAZAR RUIZ,DOTE
1V13F88R,1,13,88R-89R,17,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F90R,1,13,90R-95V,24,3,1590,SANTA FE,BALTAZAR RUIZ,CARTA DE PAGO
1V13F96R,1,13,96R-97V,24,3,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F98R,1,13,F98R-101V,17,3,1590,SANTA FE,BALTAZAR RUIZ,DONACION
1V13F102R,1,13,102R-107V,17,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F108R,1,13,108R-111V,17,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F112R,1,13,112R-115V,17,3,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F116R,1,13,116R-119V,17,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F120R,1,13,120R-121V,16,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V12F122R,1,13,122R-123V,20,3,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F124R,1,13,124R-125V,20,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F126R,1,13,126R-126V,16,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F127R,1,13,127R-127V,20,3,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F128R,1,13,128R-128V,19,3,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F129R,1,13,129R-129V,26,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F130R,1,13,130R-131V,28,3,1590,SANTA FE,BALTAZAR RUIZ,ASIENTO
1V13F132R,1,13,132R-133R,28,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F134R,1,13,134R-135R,20,3,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F136R,1,13,136R-136V,20,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F137R,1,13,137R-137V,12,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F138R,1,13,138R-141V,4,3,1590,SANTA FE,BALTAZAR RUIZ,DOTE
1V13F142R,1,13,142R,4,3,1590,SANTA FE,BALTAZAR RUIZ,CONCIERTO
